feedback_id,customer_id,date,feedback_text,source
F002385,C0940,2026-03-28,Our integration is not working properly.,Support
F002386,C0940,2026-04-11,The product is easy to use.,In-app
F002387,C0940,2026-03-01,The product has been difficult to use recently.,Interview
F002388,C0941,2026-04-28,The product has been difficult to use recently.,Support
F002389,C0941,2026-04-28,Our team has had a good experience.,In-app
F002390,C0942,2026-04-21,The product is easy to use.,Survey
F002391,C0943,2026-03-21,The dashboard is very useful.,In-app
F002392,C0943,2026-03-21,Our team has had a good experience.,Survey
F002393,C0943,2026-04-01,The product is easy to use.,Review
F002394,C0943,2026-03-21,Our team has had a good experience.,Survey
F002395,C0944,2026-03-10,The dashboard is very useful.,Survey
F002396,C0944,2026-03-22,We are having too many problems.,Interview
F002397,C0944,2026-03-10,The dashboard is very useful.,Review
F002398,C0945,2026-02-14,The product is easy to use.,Survey
F002399,C0945,2026-03-23,We need a more reliable integration.,Interview
F002400,C0945,2026-04-15,We need a more reliable integration.,Interview
F002401,C0946,2026-04-27,The dashboard is very useful.,Survey
F002402,C0946,2026-04-27,Our team has had a good experience.,Survey
F002403,C0946,2026-04-27,We are having too many problems.,Support
F002404,C0946,2026-04-27,The product is easy to use.,In-app
F002405,C0947,2026-02-20,The product has been difficult to use recently.,Survey
F002406,C0947,2026-02-20,The dashboard is very useful.,Survey
F002407,C0947,2026-02-20,The product is easy to use.,In-app
F002408,C0947,2026-02-20,The product is easy to use.,Review
F002409,C0948,2026-04-27,We are considering other options.,Survey
F002410,C0948,2026-03-17,The product is easy to use.,Review
F002411,C0948,2026-04-17,Our integration is not working properly.,Support
F002412,C0949,2026-03-14,We are considering other options.,Interview
F002413,C0950,2026-04-24,We are having too many problems.,Interview
F002414,C0950,2026-04-20,The product is easy to use.,Survey
F002415,C0950,2026-04-25,We are having too many problems.,Survey
F002416,C0951,2026-03-12,The integration keeps causing problems.,Support
F002417,C0951,2026-02-18,The product is easy to use.,In-app
F002418,C0951,2026-04-09,We are considering other options.,Interview
F002419,C0952,2026-01-11,The product has improved our workflow.,In-app
F002420,C0952,2026-03-07,The product is easy to use.,Review
F002421,C0952,2026-01-11,The product is easy to use.,In-app
F002422,C0953,2026-03-24,Our team has had a good experience.,Review
F002423,C0954,2026-02-24,The dashboard is very useful.,Review
F002424,C0954,2026-03-20,The integration keeps causing problems.,Support
F002425,C0955,2026-02-05,We are having too many problems.,Survey
F002426,C0955,2026-02-27,The product has been difficult to use recently.,Survey
F002427,C0955,2026-04-06,The product has improved our workflow.,Survey
F002428,C0955,2026-03-24,The product is easy to use.,Review
F002429,C0956,2026-04-21,The product is easy to use.,In-app
F002430,C0956,2026-04-21,The product has improved our workflow.,In-app
F002431,C0957,2026-04-09,We need a more reliable integration.,Survey
F002432,C0957,2026-03-01,The experience has become frustrating.,Support
F002433,C0957,2026-04-05,The product is easy to use.,Survey
F002434,C0958,2026-02-07,We are considering other options.,Survey
F002435,C0958,2026-04-02,We need a more reliable integration.,Interview
F002436,C0959,2026-04-27,Our integration is not working properly.,Support
F002437,C0960,2026-02-03,The product is easy to use.,Review
F002438,C0961,2026-04-02,Our team has had a good experience.,Survey
F002439,C0961,2026-03-14,Our team has had a good experience.,Review
F002440,C0961,2026-03-26,The product has been difficult to use recently.,Survey
F002441,C0962,2026-04-28,The product has been difficult to use recently.,Survey
F002442,C0962,2026-02-11,We are having too many problems.,Survey
F002443,C0963,2026-03-07,The product is easy to use.,In-app
F002444,C0963,2026-02-14,We are having too many problems.,Support
F002445,C0964,2026-02-28,The dashboard is very useful.,Review
F002446,C0964,2026-03-02,The product is easy to use.,Survey
F002447,C0964,2026-02-28,Our team has had a good experience.,Survey
F002448,C0965,2026-03-23,The product has been difficult to use recently.,Survey
F002449,C0965,2026-02-11,The product is easy to use.,In-app
F002450,C0966,2026-04-03,The integration keeps causing problems.,Survey
F002451,C0966,2026-02-20,The dashboard is very useful.,Review
F002452,C0966,2026-02-13,The product has improved our workflow.,Survey
F002453,C0966,2026-02-21,Our team has had a good experience.,In-app
F002454,C0967,2026-04-08,The integration setup is confusing.,Interview
F002455,C0967,2026-04-08,The product is easy to use.,In-app
F002456,C0967,2026-04-08,The integration setup is confusing.,Support
F002457,C0968,2026-04-23,Our integration is not working properly.,Interview
F002458,C0969,2026-02-18,The product has improved our workflow.,In-app
F002459,C0969,2026-03-08,The product has improved our workflow.,In-app
F002460,C0969,2026-02-18,The product is easy to use.,In-app
F002461,C0969,2026-02-18,The dashboard is very useful.,Review
F002462,C0970,2026-04-08,The product has improved our workflow.,In-app
F002463,C0971,2026-04-07,Our team has had a good experience.,Survey
F002464,C0972,2026-04-17,We are considering other options.,Support
F002465,C0972,2026-04-17,The product is easy to use.,Review
F002466,C0973,2026-02-23,The experience has become frustrating.,Support
F002467,C0974,2026-04-18,Our team has had a good experience.,Survey
F002468,C0975,2026-04-17,We are considering other options.,Support
F002469,C0975,2026-04-17,The dashboard is very useful.,In-app
F002470,C0975,2026-04-17,The integration keeps causing problems.,Survey
F002471,C0975,2026-04-17,Our team has had a good experience.,Survey
F002472,C0976,2026-02-25,The experience has become frustrating.,Support
F002473,C0977,2026-03-02,The product is easy to use.,In-app
F002474,C0978,2026-01-06,The product has been difficult to use recently.,Interview
F002475,C0978,2026-04-15,The product has improved our workflow.,Survey
F002476,C0978,2026-01-11,Our team has had a good experience.,Review
F002477,C0979,2026-04-06,The integration setup is confusing.,Support
F002478,C0980,2026-03-11,The product has improved our workflow.,In-app
F002479,C0980,2026-03-11,We are having too many problems.,Survey
F002480,C0980,2026-03-23,The dashboard is very useful.,In-app
F002481,C0981,2026-04-20,The product is easy to use.,In-app
F002482,C0982,2026-02-14,The product is easy to use.,Survey
F002483,C0983,2026-02-14,The product is easy to use.,In-app
F002484,C0983,2026-01-29,The product has improved our workflow.,In-app
F002485,C0983,2026-02-23,The product has improved our workflow.,Survey
F002486,C0983,2026-01-29,The product has improved our workflow.,Survey
F002487,C0984,2026-03-25,We are having too many problems.,Survey
F002488,C0985,2026-02-11,The dashboard is very useful.,In-app
F002489,C0986,2026-04-10,Our integration is not working properly.,Survey
F002490,C0986,2026-04-10,Our team has had a good experience.,Survey
F002491,C0986,2026-04-10,The product has improved our workflow.,Review
F002492,C0986,2026-04-10,The dashboard is very useful.,In-app
F002493,C0987,2026-03-25,Our team has had a good experience.,Survey
F002494,C0987,2026-03-25,Our team has had a good experience.,Review
F002495,C0987,2026-03-25,Our team has had a good experience.,Survey
F002496,C0988,2026-01-15,The product is easy to use.,In-app
F002497,C0988,2026-04-10,Our team has had a good experience.,Review
F002498,C0988,2026-04-04,We need a more reliable integration.,Survey
F002499,C0988,2026-04-20,The product is easy to use.,In-app
F002500,C0989,2026-04-07,The dashboard is very useful.,Review
F002501,C0989,2026-04-07,We are considering other options.,Interview
F002502,C0990,2026-04-20,We are having too many problems.,Interview
F002503,C0991,2026-02-07,We are having too many problems.,Support
F002504,C0991,2026-02-01,The product has improved our workflow.,Survey
F002505,C0991,2026-04-20,The product has improved our workflow.,Survey
F002506,C0992,2026-01-26,Our team has had a good experience.,In-app
F002507,C0992,2026-02-03,The product is easy to use.,Review
F002508,C0993,2026-04-18,We are considering other options.,Support
F002509,C0993,2026-04-18,We are having too many problems.,Survey
F002510,C0993,2026-04-18,The dashboard is very useful.,Review
F002511,C0994,2026-02-07,The experience has become frustrating.,Interview
F002512,C0994,2026-04-01,Our integration is not working properly.,Interview
F002513,C0994,2026-02-09,Our team has had a good experience.,Survey
F002514,C0994,2026-04-09,The product has improved our workflow.,Survey
F002515,C0995,2026-04-06,The product has improved our workflow.,Review
F002516,C0995,2026-03-21,The product has been difficult to use recently.,Support
F002517,C0996,2026-03-21,The experience has become frustrating.,Interview
F002518,C0996,2026-01-23,Our team has had a good experience.,Review
F002519,C0997,2026-03-16,The integration keeps causing problems.,Survey
F002520,C0997,2026-04-01,The product has improved our workflow.,Survey
F002521,C0997,2026-04-23,Our integration is not working properly.,Survey
F002522,C0998,2026-03-28,We need a more reliable integration.,Survey
F002523,C0998,2026-04-11,We are considering other options.,Support
F002524,C0999,2026-03-02,The dashboard is very useful.,In-app
F002525,C0999,2026-03-02,We are considering other options.,Survey
F002526,C0999,2026-04-04,The product has been difficult to use recently.,Interview
F002527,C0999,2026-03-22,The product is easy to use.,Review
F002528,C1000,2026-03-27,The product has been difficult to use recently.,Support
F002529,C1000,2026-03-27,The product has improved our workflow.,Survey
